ID, Sentence, Aspect, Valence_Mean, Arousal_Mean
R0439:S042, 不過焿有微微的焦香味。, 焿, 5.88, 5.25
R0439:S046, 花枝份量也頗多。, 花枝份量, 6.12, 5.88
R0440:S012, 餐廳很美在預期之中。, 餐廳, 6.50, 6.50
R0440:S025, 週三休息餐廳桌數不算很多。, 餐廳桌數, 4.67, 4.83
R0440:S103, 價格實在有點高。, 價格, 4.30, 5.50
R0441:S016, 早餐選擇不多。, 早餐選擇, 4.67, 5.00
R0441:S019, 米飯會比較軟Q。, 米飯, 6.12, 5.62
R0441:S020, 推薦北部蛋黃粽。, 北部蛋黃粽, 5.88, 5.12
R0443:S005, 桂竹筍鹹蛋杏鮑菇好吃。, 桂竹筍鹹蛋杏鮑菇, 6.50, 5.67
R0444:S035, 續點時店員態度很好。, 店員態度, 5.88, 5.62
R0444:S045, 福勝亭服務品質是好的。, 福勝亭服務品質, 6.00, 5.25
R0444:S057, 服務偏消極。, 服務, 3.83, 4.83
R0445:S039, 味道不錯。, 味道, 6.00, 5.50
R0447:S017, 肉汁豐沛。, 肉汁, 6.00, 5.50
R0452:S021, 整體份量不多。, 份量, 4.83, 4.83
R0452:S030, 霜降牛肉品質也很不錯。, 霜降牛肉品質, 6.50, 6.12
R0452:S032, 牛小排的肉質非常的不錯。, 牛小排的肉質, 7.12, 7.00
R0452:S035, 套餐份量其實並不少。, 套餐份量, 5.88, 5.38
R0452:S036, CP值是很不錯的。, CP值, 6.88, 6.62
R0452:S041, 整題來說是一間很不錯的燒肉店。, 燒肉店, 6.83, 6.50
R0452:S042, 整體環境雖然稍微小了一點。, 環境, 4.62, 5.00
R0452:S046, 服務良好。, 服務, 6.00, 5.00
R0453:S025, 上餐速度快速。, 上餐速度, 5.75, 5.00
R0453:S026, 我蠻喜歡榨菜肉絲麵的。, 榨菜肉絲麵, 6.50, 6.33
R0453:S032, 餛飩粄條份量挺充足的。, 餛飩粄條份量, 6.25, 5.38
R0453:S035, 水餃口味還不錯。, 水餃口味, 6.00, 5.50
R0453:S040, 用餐時很舒服。, 用餐, 6.12, 5.50
R0454:S044, 奶酪綿密，甜度合宜。, 奶酪, 6.17, 5.67
R0454:S044, 奶酪綿密，甜度合宜。, 甜度, 6.00, 5.83
R0454:S049, 送餐速度很快。, 送餐速度, 6.17, 6.17
R0454:S050, 份量也給得很足。, 份量, 6.17, 6.17
R0454:S065, 但送餐速度都很快。, 送餐速度, 6.30, 6.00
R0454:S067, 店內油煙味有些重。, 油煙味, 3.83, 5.00
R0455:S020, 算是窗明几淨的文青小店。, 文青小店, 6.30, 6.00
R0456:S002, 大推綜合握壽司。, 綜合握壽司, 7.25, 7.38
R0456:S003, 上頭的生魚片真的超大片。, 生魚片, 6.83, 7.17
R0456:S004, 吃起來的味道也很新鮮。, 味道, 6.83, 6.17
R0456:S006, 價格都相當實惠平價。, 價格, 6.33, 6.17
R0456:S020, 湯頭真的超濃郁。, 湯頭, 7.00, 7.00
R0456:S021, 湯裡頭的料也非常豐富。, 料, 6.25, 5.62
R0456:S028, 口感真的是不錯。, 口感, 6.50, 6.25
R0456:S029, 魚肉很鮮甜。, 魚肉, 6.88, 6.50
R0456:S032, 鮭魚握壽司真的超讚。, 鮭魚握壽司, 6.83, 6.83
R0456:S036, 這碗親子蓋飯也不錯吃。, 親子蓋飯, 5.75, 5.50
R0456:S037, 口感軟嫩滑口。, 口感, 6.38, 5.88
R0456:S039, 但整體來說是好吃的。, 整體, 6.00, 5.12
R0457:S003, 推薦手工酥皮蛋餅。, 手工酥皮蛋餅, 5.62, 5.38
R0457:S010, 餐點種類很多。, 餐點種類, 5.88, 6.00
R0457:S011, 價格都還滿便宜的。, 價格, 6.33, 6.00
R0457:S014, 口感還滿不錯的。, 口感, 5.75, 5.50
R0459:S013, 炸豬皮真的讚。, 炸豬皮, 6.88, 6.62
R0461:S037, 口感也飽滿豐富。, 口感, 6.38, 5.62
R0461:S040, 蟲草菇蠻好吃。, 蟲草菇, 6.00, 5.62
R0461:S069, 包餡花生湯圓非常好。, 包餡花生湯圓, 6.67, 7.00
R0463:S027, 牛尾湯很清淡爽口。, 牛尾湯, 6.00, 6.33
R0463:S039, 厚切牛舌好吃。, 厚切牛舌, 6.00, 5.25
R0464:S034, 椒鹽口味吃起來清爽美味。, 椒鹽口味, 6.50, 5.17
R0464:S041, 彈牙的龍蝦肉更是完美搭配。, 龍蝦肉, 6.83, 6.17
R0464:S045, 很喜歡這種熱炒食蔬的味道。, 熱炒食蔬的味道, 6.17, 6.50
R0464:S055, 米飯更是好吃到極限。, 米飯, 7.50, 7.83
R0464:S059, 筋膜吃起來彈牙可口。, 筋膜, 6.12, 5.75
R0464:S066, 吃起來更是口感豐富。, 口感, 6.88, 6.38
R0464:S068, 蛤蜊肥美鮮嫩。, 蛤蜊, 6.50, 6.25
R0464:S083, 環境舒適餐點精緻。, 環境, 5.83, 5.00
R0464:S083, 環境舒適餐點精緻。, 餐點, 6.00, 5.00
R0464:S084, 食材新鮮。, 食材, 6.40, 5.80
R0806:S061, 島根米非常飽滿。, 島根米, 6.38, 6.75
R0806:S065, 烤麻糬非常好吃。, 烤麻糬, 7.12, 6.75
R0806:S087, 鯛魚切得很厚。, 鯛魚, 6.12, 5.88
R0806:S088, 鮪魚是最好吃的。, 鮪魚, 7.00, 6.50
R0806:S095, 吃起來也實在是份量巨驚人。, 份量, 7.38, 7.75
R0806:S104, 蝦味棒透了。, 蝦味, 7.12, 6.88
R0806:S129, 竹筍不錯吃。, 竹筍, 6.12, 5.38
R0806:S151, 肉沒老還蠻鮮的。, 肉, 6.42, 6.25
R0806:S152, 蕪菁就不錯。, 蕪菁, 5.75, 5.00
R0806:S169, 推薦鍋巴飯。, 鍋巴飯, 7.17, 5.83
R0806:S170, 口感蠻好的。, 口感, 6.00, 5.50
R0806:S224, 菜非常出色。, 菜, 7.17, 6.83
R0807:S009, 品項就已經蠻多。, 品項, 6.00, 5.50
R0807:S011, 麵包真的超美。, 麵包, 6.50, 6.83
R0807:S029, 培根上有楓糖所以不顯膩口。, 培根, 6.20, 5.70
R0807:S031, 麵包體富有嚼勁。, 麵包體, 6.00, 5.50
R0807:S032, 麵包太美味了。, 麵包, 6.75, 6.75
R0807:S037, 不過火腿稍鹹就是。, 火腿, 4.50, 4.83
R0807:S039, 麵包很軟。, 麵包, 5.67, 6.17
R0807:S040, 紅豆甜度剛好。, 紅豆甜度, 5.83, 5.17
R0807:S044, 奶油捲不錯。, 奶油捲, 6.00, 5.75
R0807:S046, 但個人更愛菠蘿麵包。, 菠蘿麵包, 6.90, 6.50
R0807:S049, 菠蘿我覺得的確很美也很好吃。, 菠蘿, 6.50, 6.50
R0807:S056, 牛奶吐司很軟。, 牛奶吐司, 6.62, 6.50
R0807:S064, 長棍極度美味。, 長棍, 7.00, 7.25
R0807:S065, 變成脆口的那種口感。, 口感, 5.88, 5.38
R0809:S001, 之前吃過他們家的便當覺得還蠻不錯。, 便當, 6.25, 5.88
R0809:S010, 肉質很鮮甜。, 肉質, 6.25, 6.25
R0809:S011, 我個人蠻喜歡鴨肉。, 鴨肉, 6.25, 6.12
R0809:S014, 我還蠻喜歡這口味。, 口味, 6.50, 6.10
R0809:S015, 梅漬小番茄也蠻好吃的。, 梅漬小番茄, 6.50, 6.25
R0809:S018, 蒜香味很夠。, 蒜香味, 6.25, 5.88
R0809:S019, 烤雞皮好吃。, 烤雞皮, 6.50, 5.80
R0809:S021, 口味棒。, 口味, 6.50, 5.80
R0809:S022, 香酥荔茸鴨好吃。, 香酥荔茸鴨, 6.60, 6.10
R0809:S024, 口感上有綿密感。, 口感, 6.38, 5.88
R0809:S025, 咬到嫩嫩的鴨肉。, 鴨肉, 6.30, 5.80
R0809:S027, 大推這款土樓炒飯。, 土樓炒飯, 6.80, 6.70
R0809:S028, 口味還不錯。, 口味, 5.88, 5.62
R0809:S029, 價格也還可以。, 價格, 5.75, 5.00
R0809:S030, 這道湯品真的好喝。, 湯品, 7.00, 6.75
R0809:S031, 湯品的口味偏重。, 湯品的口味, 4.50, 5.12
R0809:S033, 份量算是不錯唷。, 份量, 5.88, 5.38
R0809:S036, 牛肉滑嫩。, 牛肉, 6.25, 5.62
R0809:S038, 蝦子還不錯。, 蝦子, 6.00, 5.25
R0809:S044, 朋友們都喜歡那款有蝦子的蝦仁蒸燒賣。, 蝦仁蒸燒賣, 6.30, 6.00
R0809:S046, 品質跟口味我都蠻喜歡的。, 品質, 6.00, 5.67
R0809:S046, 品質跟口味我都蠻喜歡的。, 口味, 6.00, 5.67
R0809:S047, 價格雖然也高一點。, 價格, 4.30, 5.20
R0810:S031, 就一道有鍋氣的炒粄條。, 炒粄條, 5.75, 5.12
R0810:S032, 炒粄條的份量尚可。, 炒粄條的份量, 5.00, 4.75
R0810:S034, 看來配菜量更多。, 配菜量, 6.00, 5.17
R0810:S042, 湯頭還算有鮮。, 湯頭, 5.88, 5.50
R0810:S043, 粉腸份量不算少。, 粉腸份量, 5.67, 5.17
R0810:S044, 口感算嫩。, 口感, 6.17, 5.33
R0810:S048, 吃過的品項不算多。, 品項, 4.67, 4.17
R0810:S050, 就覺得是可接受的價位。, 價位, 5.83, 5.50
R0810:S057, 店面不夠乾淨整潔。, 店面, 4.00, 4.88
R0810:S058, 滋味沒有吸引我之處。, 滋味, 4.12, 5.75
R0811:S006, 鹹度夠。, 鹹度, 5.62, 5.50
R0811:S007, 小羔羊價格較高。, 小羔羊價格, 4.83, 5.50
R0811:S013, 湯有膠質。, 湯, 6.38, 5.88
R0811:S018, 羊油拌麵線也不錯。, 羊油拌麵線, 5.62, 5.25
R0811:S019, 四川冰粉夠冰涼。, 四川冰粉, 6.00, 5.83
R0812:S003, 剝皮辣椒雞鍋很讚。, 剝皮辣椒雞鍋, 6.67, 6.67
R0813:S018, 湯類選擇還不少。, 湯類選擇, 5.75, 5.12
R0813:S025, 不過是我喜歡的味道。, 味道, 6.62, 6.25
R0813:S030, 餛飩好吃。, 餛飩, 6.12, 5.50
R0813:S031, 肉片就偏乾柴是可惜了些。, 肉片, 4.25, 5.00
R0813:S033, 這是我喜歡吃的意麵。, 意麵, 6.30, 5.80
R0813:S039, 酥酥的口感。, 口感, 6.25, 5.62
R0814:S005, 五味元蹄記憶度稍低一些。, 五味元蹄記憶度, 4.25, 4.75
R0814:S007, 梅干扣肉很喜歡。, 梅干扣肉, 6.38, 6.00
R0814:S009, 梅干肉肥肉的部分吃來不會過於油膩。, 梅干肉肥肉, 6.00, 5.17
R0814:S010, 味道上也不死鹹。, 味道, 6.50, 5.62
R0814:S018, 越光米粒粒分明。, 越光米, 6.83, 6.33
R0814:S019, 麵體嚼勁十足。, 麵體嚼勁, 6.25, 5.62
R0816:S005, 滋味確實道地。, 滋味, 6.12, 5.38
R0816:S006, 白醬海鮮義大利麵好吃。, 白醬海鮮義大利麵, 6.00, 5.50
R0816:S007, 蝦子義大利麵煮的入味。, 蝦子義大利麵, 6.12, 5.00
R0816:S008, 海鮮吃起來很新鮮。, 海鮮, 6.50, 6.50
R0816:S010, 炸雞外皮酥脆。, 炸雞外皮, 6.38, 5.50
R0816:S019, 整體不便宜。, 整體, 3.67, 5.83
R0817:S002, 這種蛋糕吃起來濕潤清爽。, 蛋糕, 6.12, 5.50
R0817:S010, 蛋糕還是算平價啦。, 蛋糕, 5.62, 5.00
R0817:S017, 吃起來蛋糕體很濕潤。, 蛋糕體, 5.33, 6.17
R0818:S001, 帶有濃郁的大骨味。, 大骨味, 6.38, 5.50
R0818:S002, 搭配韭菜很讚。, 韭菜, 6.38, 5.62
R0818:S003, 湯頭真的很好。, 湯頭, 6.75, 6.50
R0818:S006, 煎餅的口味很多可做選擇。, 煎餅的口味, 6.62, 6.75
R0819:S029, 享受爽脆十足的脆梅。, 脆梅, 6.17, 6.17
R0112:S010, 菱角真的很特別又好吃。, 菱角, 6.42, 5.75
R0114:S012, 豹豹咖啡的餐點很多選擇，根本應有盡有。, 餐點, 6.50, 6.33
R0114:S016, 黑糖鮮奶茶喝起來味道不會太稀。, 黑糖鮮奶茶, 5.62, 5.00
R0114:S020, 可能是焦糖的關係吃起來真的太甜。, 焦糖, 4.38, 5.50
R0114:S022, 不得不推薦咖啡廳的青醬雞肉義大利麵。, 青醬雞肉義大利麵, 6.38, 6.50
R0114:S023, 雞肉也不會太柴，會讓人直接吃光。, 雞肉, 6.00, 5.33
R0114:S041, 有機會一定要來拜訪豹豹咖啡廳。, 豹豹咖啡廳, 7.00, 6.90
R0117:S002, 整體環境有些雜亂。, 環境, 4.00, 4.33
R0117:S006, 豬腳飯很便宜。, 豬腳飯, 6.50, 6.50
R0117:S012, 肥皮軟而不油膩。, 肥皮, 6.12, 5.75
R0117:S013, 瘦肉嫩而無柴澀，滷汁略鹹。, 瘦肉, 6.50, 5.50
R0117:S013, 瘦肉嫩而無柴澀，滷汁略鹹。, 滷汁, 4.50, 4.75
R0117:S018, 小腸嫩且沒有苦臊味。, 小腸, 6.75, 6.50
R0117:S023, 豬頭皮吃來軟嫩。, 豬頭皮, 6.00, 5.12
R0117:S028, 部份切塊入口有刮嘴感。, NULL, 3.50, 5.12
R0117:S030, 整體而言湯品表現佳，豬腳飯則是價格便宜。, 湯品, 6.00, 5.00
R0117:S030, 整體而言湯品表現佳，豬腳飯則是價格便宜。, 豬腳飯, 6.00, 5.00
R0119:S008, 又喜又憂的是外面座位，面海很美但真的頗熱。, 外面座位, 5.33, 5.50
R0119:S010, 菜單蠻多樣化的。, 菜單, 6.00, 5.62
R0119:S012, 餐點看起來蠻精緻的，價格也還算合理。, 餐點, 6.17, 5.83
R0119:S012, 餐點看起來蠻精緻的，價格也還算合理。, 價格, 5.50, 5.50
R0119:S021, 茶泡飯的味道很好。, 茶泡飯的味道, 6.17, 6.33
R0119:S022, 加上了新鮮的鮑魚跟鮭魚卵。, 鮑魚, 6.50, 5.33
R0119:S022, 加上了新鮮的鮑魚跟鮭魚卵。, 鮭魚卵, 6.50, 5.33
R0119:S027, 剉冰的味道蠻優雅的。, 剉冰的味道, 6.67, 6.33
R0120:S012, 冷麵吃起來ＱＱ彈彈，但整體口味對我們來說有點太鹹。, 冷麵, 6.00, 5.50
R0120:S012, 冷麵吃起來ＱＱ彈彈，但整體口味對我們來說有點太鹹。, 口味, 4.50, 4.75
R0120:S014, 冷麵吃幾口就受不了，真的太鹹了。, 冷麵, 3.67, 5.25
R0120:S022, 煎餅的口感不錯。, 煎餅的口感, 5.62, 5.12
R0120:S027, 糖醋肉炸的酥香。, 糖醋肉, 6.50, 5.90
R0120:S030, 個人覺得整體偏貴一些。, 整體, 4.12, 5.12
R0120:S031, 然後雞湯跟糖醋肉比較出色，其他就蠻普的。, 雞湯, 5.88, 5.62
R0120:S031, 然後雞湯跟糖醋肉比較出色，其他就蠻普的。, 糖醋肉, 6.00, 5.75
R0121:S003, 就在力行路上很好找。, NULL, 6.00, 5.50
R0121:S007, 服務親切熱情，環境舒適。, 服務, 5.75, 5.00
R0121:S007, 服務親切熱情，環境舒適。, 環境, 5.62, 5.00
R0121:S011, 前菜魚湯，湯頭還不錯。, 湯頭, 6.00, 5.17
R0121:S025, 日本和牛很貴但很好吃。, 日本和牛, 5.50, 5.92
R0121:S028, 甜點不好吃。, 甜點, 4.00, 5.25
R0121:S030, 布朗尼還好。, 布朗尼, 5.00, 4.62
R0121:S050, 餐點除了甜點都算還不錯吃。, 餐點, 5.75, 5.25
R0122:S002, 外觀非常不起眼。, 外觀, 4.00, 6.75
R0122:S006, 紅糟肉跟蚵嗲很普通。, 紅糟肉, 5.17, 4.83
R0122:S006, 紅糟肉跟蚵嗲很普通。, 蚵嗲, 5.17, 4.83
R0122:S009, 但是味道絕對不會差。, 味道, 5.75, 5.25
R0122:S016, 隨便個白斬雞居然能如此驚艷全場。, 白斬雞, 7.25, 7.00
R0122:S017, 雞肉有彈性又多汁。, 雞肉, 6.00, 5.62
R0122:S022, 豬腦炒得不錯，又鮮又嫩。, 豬腦, 6.11, 5.33
R0122:S033, 口感是很細嫩啦，不過味道很淡。, 口感, 6.25, 6.12
R0122:S033, 口感是很細嫩啦，不過味道很淡。, 味道, 4.25, 5.75
R0122:S034, 絕對是全台北最好吃的嫩煎豬肝了。, 嫩煎豬肝, 7.25, 7.25
R0122:S039, 裡面夾的蔥非常鮮脆欸。, 蔥, 6.50, 6.83
R0122:S055, 牛小排就真的是本日最難吃的一道菜了。, 牛小排, 2.50, 7.00
R0122:S057, 味道也普普通通。, 味道, 5.00, 4.75
R0122:S058, 四季豆炒得不錯。, 四季豆, 5.70, 5.20
R0123:S001, 湯頭真的非常過癮。, 湯頭, 7.00, 6.67
R0123:S004, 蛋白醃的很入味。, 蛋白, 6.75, 6.38
R0123:S006, 湯頭很濃口感也很滑順。, 湯頭, 6.12, 5.50
R0123:S006, 湯頭很濃口感也很滑順。, 口感, 6.12, 5.50
R0123:S011, 微辣微酸的口感很開胃。, 口感, 6.00, 5.67
R0127:S002, 空間還蠻寬敞的。, 空間, 5.88, 5.38
R0127:S007, 雞排的口感是外脆內嫩，好吃大推。, 雞排的口感, 6.84, 6.33
R0127:S008, 奶油培根義大利麵的口感Q彈滑順。, 奶油培根義大利麵的口感, 6.00, 5.67
R0127:S009, 每一種餐點的味道都不錯吃。, 餐點的味道, 6.17, 5.50
R0127:S011, 飲料甜度適中。, 飲料甜度, 5.50, 5.00
R0127:S012, 喝完還可以免費續杯，CP值真的是超高的啦。, NULL, 6.33, 5.00
R0127:S012, 喝完還可以免費續杯，CP值真的是超高的啦。, CP值, 6.83, 6.33
R0128:S010, 微甜微酸的雞肉很是下飯。, 雞肉, 6.50, 6.25
R0128:S026, 蝦子個頭飽滿。, 蝦子, 6.12, 5.38
R0128:S030, 豆乾肉絲真的很家常，很簡單又下飯。, 豆乾肉絲, 6.08, 5.50
R0128:S035, 料多多又味道鮮美。, 料, 6.33, 5.67
R0128:S035, 料多多又味道鮮美。, 味道, 6.33, 5.33
R0130:S010, 附近的停車場也非常多。, 停車場, 6.50, 6.83
R0130:S012, 交通十分便利。, 交通, 6.62, 6.25
R0130:S016, 裡面空間也非常大。, 空間, 6.67, 6.83
R0130:S071, 味道不會過重。, 味道, 5.50, 5.25
R0130:S076, 所以他們提供的肉品份量十分剛好。, 肉品份量, 6.25, 6.25
R0130:S077, 雪花牛吃起來很軟嫩。, 雪花牛, 6.38, 6.00
R0130:S080, 所以肉質很不錯。, 肉質, 6.50, 6.50
R0130:S088, 海鮮新鮮。, 海鮮, 6.00, 5.12
R0130:S090, 份量也適中。, 份量, 5.33, 5.00
R0130:S092, 真的都很新鮮。, NULL, 6.00, 5.33
R0130:S093, 吃起來相當過癮。, NULL, 6.62, 6.12
R0130:S109, 內餡都還算蠻飽滿的。, 內餡, 6.50, 5.88
R0130:S121, 粉色拉麵不僅顏色美也十分Q彈好吃。, 粉色拉麵, 6.00, 6.00
R0130:S125, 冷泡茶喝起來很回甘。, 冷泡茶, 6.33, 6.17
R0130:S132, 有多開心兩次在汆食作伙鍋用餐的經驗都非常美好。, 用餐的經驗, 6.88, 7.00
R0130:S140, 而且這裡空間超大。, 空間, 6.62, 6.25
R0134:S005, 麵包吃起來蠻香的。, 麵包, 6.50, 6.00
R0134:S007, 但咖哩就有點普通XD。, 咖哩, 5.00, 5.00
R0136:S001, 這間Nana's Green tea的抹茶聖代確實有特色。, 抹茶聖代, 6.38, 6.12
R0136:S002, 純濃抹茶滋味不甜不膩。, 純濃抹茶滋味, 5.44, 5.12
R0136:S005, 這麼精緻的抹茶聖代。, 抹茶聖代, 6.38, 6.00
R0136:S006, 這價格我覺得很合理。, 價格, 5.75, 6.00
R0136:S020, 味道真的很棒。, 味道, 6.75, 6.88
R0136:S022, 甜度很溫和。, 甜度, 6.17, 5.50
R0136:S026, 最棒的是底下的茶凍，軟嫩清涼。, 茶凍, 5.94, 5.31
R0136:S033, 抹茶拿鐵我覺得表現普通。, 抹茶拿鐵, 4.62, 4.38
R0136:S035, 內用座位不多。, 座位, 4.50, 4.83
R0137:S001, 環境不好，差不多是坐在屋簷下吃的。, 環境, 3.67, 4.33
R0138:S032, 鵝胗鹹度適中。, 鵝胗鹹度, 5.50, 4.88
R0138:S035, 胗肝腸看起來超入味。, 胗肝腸, 6.83, 7.17
R0138:S044, 鱸魚魚肉鮮嫩細緻。, 鱸魚魚肉, 6.38, 6.00
R0138:S049, 用餐環境整體寬敞舒適。, 用餐環境, 5.88, 5.00
R0138:S050, 菜色品質都不會太差，特別大推酸菜魚跟鵝三寶。, 菜色品質, 5.83, 5.00
R0138:S050, 菜色品質都不會太差，特別大推酸菜魚跟鵝三寶。, 酸菜魚, 6.33, 6.00
R0138:S050, 菜色品質都不會太差，特別大推酸菜魚跟鵝三寶。, 鵝三寶, 6.50, 6.50
R0141:S001, 關東煮讓我吃了一肚子氣。, 關東煮, 2.67, 7.00
R0141:S005, 價格卻很高貴。, 價格, 6.12, 6.12
R0141:S015, 白魚身海老吃起來沒味道還以為我確診。, 白魚身海老, 4.88, 6.00
R0141:S016, 茄子倒是蠻多汁的。, 茄子, 6.12, 5.50
R0141:S019, 旁邊附的沾醬完全沒有加分到。, 沾醬, 3.50, 6.00
R0141:S021, 這道最好吃的大概就是芥末味噌了，很特別。, 芥末味噌, 6.92, 6.83
R0141:S033, 但裡面的肉吃起來柴柴的。, 肉, 3.75, 5.38
R0141:S064, 至少我們是不會再去了。, NULL, 2.88, 6.12
R0142:S007, 環境乾淨明亮。, 環境, 6.50, 5.00
R0142:S010, 不過價位稍微高一點，但還蠻好吃的。, 價位, 4.50, 5.67
R0142:S010, 不過價位稍微高一點，但還蠻好吃的。, NULL, 6.50, 6.17
R0142:S012, 火焰烤鴨很厲害。, 火焰烤鴨, 6.75, 6.50
R0142:S018, 但真的很好吃，皮好脆好愛。, NULL, 6.50, 6.25
R0142:S018, 但真的很好吃，皮好脆好愛。, 皮, 6.50, 5.62
R0142:S038, 那個外皮超級酥脆油亮。, 外皮, 6.50, 6.12
R0142:S041, 快接近入口即化的鴨皮，很讓人驚豔。, 鴨皮, 6.56, 6.19
R0142:S044, 發現我們切片的鴨肉都乾乾的。, 鴨肉, 4.33, 4.50
R0142:S054, 兩隻鴨腿肉還蠻多。, 鴨腿肉, 6.75, 6.12
R0142:S056, 但切片的烤鴨真的有點乾。, 切片的烤鴨, 4.00, 5.17
R0142:S065, 上海砂鍋菜飯我個人覺得這道很還好。, 上海砂鍋菜飯, 4.30, 5.20
R0142:S071, 覺得單吃上海砂鍋菜飯有點小空虛。, 上海砂鍋菜飯, 4.00, 4.83
R0142:S075, 湯頭真的太讚。, 湯頭, 7.25, 7.38
R0142:S081, 裡面料超多。, 料, 6.50, 6.75
R0142:S087, 湯真的太順口好喝。, 湯, 6.50, 6.25
R0142:S095, 不便宜但蠻好吃。, NULL, 5.25, 5.92
R0143:S015, 永康店的環境也太好了吧。, 環境, 7.00, 6.90
R0143:S018, 可能因為在台北所以比較貴一點。, NULL, 4.50, 4.88
R0143:S041, 腿庫給的算蠻多的。, 腿庫, 6.17, 5.50
R0143:S043, 個人覺得滷肉給得有點少。, 滷肉, 4.25, 5.62
R0143:S047, 偷偷說覺得飯有點少。, 飯, 4.33, 5.00
R0143:S048, 男生可能吃不飽。, NULL, 4.00, 4.50
R0143:S060, 筍絲還是超好吃的。, 筍絲, 6.88, 6.75
R0143:S062, 我每次都必點筍絲跟大白菜。, 筍絲, 6.12, 5.75
R0143:S062, 我每次都必點筍絲跟大白菜。, 大白菜, 6.12, 5.75
R0143:S066, 但味道卻很入味。, 味道, 6.12, 5.75
R0145:S022, 雞肉片的份量也算適中。, 雞肉片的份量, 5.70, 5.20
R0145:S023, 河粉也是非常入味。, 河粉, 6.33, 6.83
R0145:S024, 不過洋蔥有點刺激辛味，不是很喜歡。, 洋蔥, 4.17, 4.67
R0145:S028, 確實價位上有點偏貴。, 價位, 4.50, 4.25
R0145:S030, 對於小資族來說還算是可接受的價格了。, 價格, 5.75, 5.00
R0146:S005, 店裡不大。, 店, 4.50, 4.38
R0146:S006, 賣的東西還算豐富。, NULL, 5.75, 5.25
R0146:S009, 價格也很親人。, 價格, 6.25, 5.50
R0146:S020, 不過口感上不知是否比較健康，個人比較不愛。, 口感, 4.25, 5.88
R0146:S024, 但我特愛這款萊特冰茶。, 萊特冰茶, 7.25, 7.00
R0146:S026, 萊特冰茶非常解渴又爽口。, 萊特冰茶, 6.42, 6.08
R0147:S006, 賣的東西有夠多元，價格也很便宜。, NULL, 5.83, 6.17
R0147:S006, 賣的東西有夠多元，價格也很便宜。, 價格, 6.17, 6.83
R0147:S019, 豬排鐵板麵份量很足。, 豬排鐵板麵份量, 6.25, 6.00
R0147:S021, 口味有稍微偏重一點。, 口味, 4.75, 5.12
R0147:S022, 但整體來說是好吃的。, 整體, 6.00, 5.50
R0147:S024, 麵吃起來很夠味又不會太軟爛。, 麵, 6.00, 5.25
R0147:S026, 肉類比較推薦雞肉。, 雞肉, 6.00, 6.00
R0147:S027, 豬排太硬了下次不會再點。, 豬排, 3.33, 6.58
