ID, Sentence, Aspect, Valence_Mean, Arousal_Mean
R0809:S036, 牛肉滑嫩。, 牛肉, 6.25, 5.62
R0809:S038, 蝦子還不錯。, 蝦子, 6.00, 5.25
R0809:S044, 朋友們都喜歡那款有蝦子的蝦仁蒸燒賣。, 蝦仁蒸燒賣, 6.30, 6.00
R0809:S046, 品質跟口味我都蠻喜歡的。, 品質, 6.00, 5.67
R0809:S046, 品質跟口味我都蠻喜歡的。, 口味, 6.00, 5.67
R0809:S047, 價格雖然也高一點。, 價格, 4.30, 5.20
R0810:S031, 就一道有鍋氣的炒粄條。, 炒粄條, 5.75, 5.12
R0810:S032, 炒粄條的份量尚可。, 炒粄條的份量, 5.00, 4.75
R0810:S034, 看來配菜量更多。, 配菜量, 6.00, 5.17
R0810:S042, 湯頭還算有鮮。, 湯頭, 5.88, 5.50
R0810:S043, 粉腸份量不算少。, 粉腸份量, 5.67, 5.17
R0810:S044, 口感算嫩。, 口感, 6.17, 5.33
R0810:S048, 吃過的品項不算多。, 品項, 4.67, 4.17
R0810:S050, 就覺得是可接受的價位。, 價位, 5.83, 5.50
R0810:S057, 店面不夠乾淨整潔。, 店面, 4.00, 4.88
R0810:S058, 滋味沒有吸引我之處。, 滋味, 4.12, 5.75
R0811:S006, 鹹度夠。, 鹹度, 5.62, 5.50
R0811:S007, 小羔羊價格較高。, 小羔羊價格, 4.83, 5.50
R0811:S013, 湯有膠質。, 湯, 6.38, 5.88
R0811:S018, 羊油拌麵線也不錯。, 羊油拌麵線, 5.62, 5.25
R0811:S019, 四川冰粉夠冰涼。, 四川冰粉, 6.00, 5.83
R0812:S003, 剝皮辣椒雞鍋很讚。, 剝皮辣椒雞鍋, 6.67, 6.67
R0813:S018, 湯類選擇還不少。, 湯類選擇, 5.75, 5.12
R0813:S025, 不過是我喜歡的味道。, 味道, 6.62, 6.25
R0813:S030, 餛飩好吃。, 餛飩, 6.12, 5.50
R0813:S031, 肉片就偏乾柴是可惜了些。, 肉片, 4.25, 5.00
R0813:S033, 這是我喜歡吃的意麵。, 意麵, 6.30, 5.80
R0813:S039, 酥酥的口感。, 口感, 6.25, 5.62
R0814:S005, 五味元蹄記憶度稍低一些。, 五味元蹄記憶度, 4.25, 4.75
R0814:S007, 梅干扣肉很喜歡。, 梅干扣肉, 6.38, 6.00
R0814:S009, 梅干肉肥肉的部分吃來不會過於油膩。, 梅干肉肥肉, 6.00, 5.17
R0814:S010, 味道上也不死鹹。, 味道, 6.50, 5.62
R0814:S018, 越光米粒粒分明。, 越光米, 6.83, 6.33
R0814:S019, 麵體嚼勁十足。, 麵體嚼勁, 6.25, 5.62
R0816:S005, 滋味確實道地。, 滋味, 6.12, 5.38
R0816:S006, 白醬海鮮義大利麵好吃。, 白醬海鮮義大利麵, 6.00, 5.50
R0816:S007, 蝦子義大利麵煮的入味。, 蝦子義大利麵, 6.12, 5.00
R0816:S008, 海鮮吃起來很新鮮。, 海鮮, 6.50, 6.50
R0816:S010, 炸雞外皮酥脆。, 炸雞外皮, 6.38, 5.50
R0816:S019, 整體不便宜。, 整體, 3.67, 5.83
R0817:S002, 這種蛋糕吃起來濕潤清爽。, 蛋糕, 6.12, 5.50
R0817:S010, 蛋糕還是算平價啦。, 蛋糕, 5.62, 5.00
R0817:S017, 吃起來蛋糕體很濕潤。, 蛋糕體, 5.33, 6.17
R0818:S001, 帶有濃郁的大骨味。, 大骨味, 6.38, 5.50
R0818:S002, 搭配韭菜很讚。, 韭菜, 6.38, 5.62
R0818:S003, 湯頭真的很好。, 湯頭, 6.75, 6.50
R0818:S006, 煎餅的口味很多可做選擇。, 煎餅的口味, 6.62, 6.75
R0819:S029, 享受爽脆十足的脆梅。, 脆梅, 6.17, 6.17
R0112:S010, 菱角真的很特別又好吃。, 菱角, 6.42, 5.75
R0114:S012, 豹豹咖啡的餐點很多選擇，根本應有盡有。, 餐點, 6.50, 6.33
R0114:S016, 黑糖鮮奶茶喝起來味道不會太稀。, 黑糖鮮奶茶, 5.62, 5.00
R0114:S020, 可能是焦糖的關係吃起來真的太甜。, 焦糖, 4.38, 5.50
R0114:S022, 不得不推薦咖啡廳的青醬雞肉義大利麵。, 青醬雞肉義大利麵, 6.38, 6.50
R0114:S023, 雞肉也不會太柴，會讓人直接吃光。, 雞肉, 6.00, 5.33
R0114:S041, 有機會一定要來拜訪豹豹咖啡廳。, 豹豹咖啡廳, 7.00, 6.90
R0117:S002, 整體環境有些雜亂。, 環境, 4.00, 4.33
R0117:S006, 豬腳飯很便宜。, 豬腳飯, 6.50, 6.50
R0117:S012, 肥皮軟而不油膩。, 肥皮, 6.12, 5.75
R0117:S013, 瘦肉嫩而無柴澀，滷汁略鹹。, 瘦肉, 6.50, 5.50
R0117:S013, 瘦肉嫩而無柴澀，滷汁略鹹。, 滷汁, 4.50, 4.75
R0117:S018, 小腸嫩且沒有苦臊味。, 小腸, 6.75, 6.50
R0117:S023, 豬頭皮吃來軟嫩。, 豬頭皮, 6.00, 5.12
R0117:S028, 部份切塊入口有刮嘴感。, NULL, 3.50, 5.12
R0117:S030, 整體而言湯品表現佳，豬腳飯則是價格便宜。, 湯品, 6.00, 5.00
R0117:S030, 整體而言湯品表現佳，豬腳飯則是價格便宜。, 豬腳飯, 6.00, 5.00
R0119:S008, 又喜又憂的是外面座位，面海很美但真的頗熱。, 外面座位, 5.33, 5.50
R0119:S010, 菜單蠻多樣化的。, 菜單, 6.00, 5.62
R0119:S012, 餐點看起來蠻精緻的，價格也還算合理。, 餐點, 6.17, 5.83
R0119:S012, 餐點看起來蠻精緻的，價格也還算合理。, 價格, 5.50, 5.50
R0119:S021, 茶泡飯的味道很好。, 茶泡飯的味道, 6.17, 6.33
R0119:S022, 加上了新鮮的鮑魚跟鮭魚卵。, 鮑魚, 6.50, 5.33
R0119:S022, 加上了新鮮的鮑魚跟鮭魚卵。, 鮭魚卵, 6.50, 5.33
R0119:S027, 剉冰的味道蠻優雅的。, 剉冰的味道, 6.67, 6.33
R0120:S012, 冷麵吃起來ＱＱ彈彈，但整體口味對我們來說有點太鹹。, 冷麵, 6.00, 5.50
R0120:S012, 冷麵吃起來ＱＱ彈彈，但整體口味對我們來說有點太鹹。, 口味, 4.50, 4.75
R0120:S014, 冷麵吃幾口就受不了，真的太鹹了。, 冷麵, 3.67, 5.25
R0120:S022, 煎餅的口感不錯。, 煎餅的口感, 5.62, 5.12
R0120:S027, 糖醋肉炸的酥香。, 糖醋肉, 6.50, 5.90
R0120:S030, 個人覺得整體偏貴一些。, 整體, 4.12, 5.12
R0120:S031, 然後雞湯跟糖醋肉比較出色，其他就蠻普的。, 雞湯, 5.88, 5.62
R0120:S031, 然後雞湯跟糖醋肉比較出色，其他就蠻普的。, 糖醋肉, 6.00, 5.75
R0121:S003, 就在力行路上很好找。, NULL, 6.00, 5.50
R0121:S007, 服務親切熱情，環境舒適。, 服務, 5.75, 5.00
R0121:S007, 服務親切熱情，環境舒適。, 環境, 5.62, 5.00
R0121:S011, 前菜魚湯，湯頭還不錯。, 湯頭, 6.00, 5.17
R0121:S025, 日本和牛很貴但很好吃。, 日本和牛, 5.50, 5.92
R0121:S028, 甜點不好吃。, 甜點, 4.00, 5.25
R0121:S030, 布朗尼還好。, 布朗尼, 5.00, 4.62
R0121:S050, 餐點除了甜點都算還不錯吃。, 餐點, 5.75, 5.25
R0122:S002, 外觀非常不起眼。, 外觀, 4.00, 6.75
R0122:S006, 紅糟肉跟蚵嗲很普通。, 紅糟肉, 5.17, 4.83
R0122:S006, 紅糟肉跟蚵嗲很普通。, 蚵嗲, 5.17, 4.83
R0122:S009, 但是味道絕對不會差。, 味道, 5.75, 5.25
R0122:S016, 隨便個白斬雞居然能如此驚艷全場。, 白斬雞, 7.25, 7.00
R0122:S017, 雞肉有彈性又多汁。, 雞肉, 6.00, 5.62
R0122:S022, 豬腦炒得不錯，又鮮又嫩。, 豬腦, 6.11, 5.33
R0122:S033, 口感是很細嫩啦，不過味道很淡。, 口感, 6.25, 6.12
R0122:S033, 口感是很細嫩啦，不過味道很淡。, 味道, 4.25, 5.75
R0122:S034, 絕對是全台北最好吃的嫩煎豬肝了。, 嫩煎豬肝, 7.25, 7.25
R0122:S039, 裡面夾的蔥非常鮮脆欸。, 蔥, 6.50, 6.83
R0122:S055, 牛小排就真的是本日最難吃的一道菜了。, 牛小排, 2.50, 7.00
R0122:S057, 味道也普普通通。, 味道, 5.00, 4.75
R0122:S058, 四季豆炒得不錯。, 四季豆, 5.70, 5.20
R0123:S001, 湯頭真的非常過癮。, 湯頭, 7.00, 6.67
R0123:S004, 蛋白醃的很入味。, 蛋白, 6.75, 6.38
R0123:S006, 湯頭很濃口感也很滑順。, 湯頭, 6.12, 5.50
R0123:S006, 湯頭很濃口感也很滑順。, 口感, 6.12, 5.50
R0123:S011, 微辣微酸的口感很開胃。, 口感, 6.00, 5.67
R0127:S002, 空間還蠻寬敞的。, 空間, 5.88, 5.38
R0127:S007, 雞排的口感是外脆內嫩，好吃大推。, 雞排的口感, 6.84, 6.33
R0127:S008, 奶油培根義大利麵的口感Q彈滑順。, 奶油培根義大利麵的口感, 6.00, 5.67
R0127:S009, 每一種餐點的味道都不錯吃。, 餐點的味道, 6.17, 5.50
R0127:S011, 飲料甜度適中。, 飲料甜度, 5.50, 5.00
R0127:S012, 喝完還可以免費續杯，CP值真的是超高的啦。, NULL, 6.33, 5.00
R0127:S012, 喝完還可以免費續杯，CP值真的是超高的啦。, CP值, 6.83, 6.33
R0128:S010, 微甜微酸的雞肉很是下飯。, 雞肉, 6.50, 6.25
R0128:S026, 蝦子個頭飽滿。, 蝦子, 6.12, 5.38
R0128:S030, 豆乾肉絲真的很家常，很簡單又下飯。, 豆乾肉絲, 6.08, 5.50
R0128:S035, 料多多又味道鮮美。, 料, 6.33, 5.67
R0128:S035, 料多多又味道鮮美。, 味道, 6.33, 5.33
R0130:S010, 附近的停車場也非常多。, 停車場, 6.50, 6.83
R0130:S012, 交通十分便利。, 交通, 6.62, 6.25
R0130:S016, 裡面空間也非常大。, 空間, 6.67, 6.83
R0130:S071, 味道不會過重。, 味道, 5.50, 5.25
R0130:S076, 所以他們提供的肉品份量十分剛好。, 肉品份量, 6.25, 6.25
R0130:S077, 雪花牛吃起來很軟嫩。, 雪花牛, 6.38, 6.00
R0130:S080, 所以肉質很不錯。, 肉質, 6.50, 6.50
R0130:S088, 海鮮新鮮。, 海鮮, 6.00, 5.12
R0130:S090, 份量也適中。, 份量, 5.33, 5.00
R0130:S092, 真的都很新鮮。, NULL, 6.00, 5.33
R0130:S093, 吃起來相當過癮。, NULL, 6.62, 6.12
R0130:S109, 內餡都還算蠻飽滿的。, 內餡, 6.50, 5.88
R0130:S121, 粉色拉麵不僅顏色美也十分Q彈好吃。, 粉色拉麵, 6.00, 6.00
R0130:S125, 冷泡茶喝起來很回甘。, 冷泡茶, 6.33, 6.17
R0130:S132, 有多開心兩次在汆食作伙鍋用餐的經驗都非常美好。, 用餐的經驗, 6.88, 7.00
R0130:S140, 而且這裡空間超大。, 空間, 6.62, 6.25
R0134:S005, 麵包吃起來蠻香的。, 麵包, 6.50, 6.00
R0134:S007, 但咖哩就有點普通XD。, 咖哩, 5.00, 5.00
R0136:S001, 這間Nana's Green tea的抹茶聖代確實有特色。, 抹茶聖代, 6.38, 6.12
R0136:S002, 純濃抹茶滋味不甜不膩。, 純濃抹茶滋味, 5.44, 5.12
R0136:S005, 這麼精緻的抹茶聖代。, 抹茶聖代, 6.38, 6.00
R0136:S006, 這價格我覺得很合理。, 價格, 5.75, 6.00
R0136:S020, 味道真的很棒。, 味道, 6.75, 6.88
R0136:S022, 甜度很溫和。, 甜度, 6.17, 5.50
R0136:S026, 最棒的是底下的茶凍，軟嫩清涼。, 茶凍, 5.94, 5.31
R0136:S033, 抹茶拿鐵我覺得表現普通。, 抹茶拿鐵, 4.62, 4.38
R0136:S035, 內用座位不多。, 座位, 4.50, 4.83
R0137:S001, 環境不好，差不多是坐在屋簷下吃的。, 環境, 3.67, 4.33
R0138:S032, 鵝胗鹹度適中。, 鵝胗鹹度, 5.50, 4.88
R0138:S035, 胗肝腸看起來超入味。, 胗肝腸, 6.83, 7.17
R0138:S044, 鱸魚魚肉鮮嫩細緻。, 鱸魚魚肉, 6.38, 6.00
R0138:S049, 用餐環境整體寬敞舒適。, 用餐環境, 5.88, 5.00
R0138:S050, 菜色品質都不會太差，特別大推酸菜魚跟鵝三寶。, 菜色品質, 5.83, 5.00
R0138:S050, 菜色品質都不會太差，特別大推酸菜魚跟鵝三寶。, 酸菜魚, 6.33, 6.00
R0138:S050, 菜色品質都不會太差，特別大推酸菜魚跟鵝三寶。, 鵝三寶, 6.50, 6.50
R0141:S001, 關東煮讓我吃了一肚子氣。, 關東煮, 2.67, 7.00
R0141:S005, 價格卻很高貴。, 價格, 6.12, 6.12
R0141:S015, 白魚身海老吃起來沒味道還以為我確診。, 白魚身海老, 4.88, 6.00
R0141:S016, 茄子倒是蠻多汁的。, 茄子, 6.12, 5.50
R0141:S019, 旁邊附的沾醬完全沒有加分到。, 沾醬, 3.50, 6.00
R0141:S021, 這道最好吃的大概就是芥末味噌了，很特別。, 芥末味噌, 6.92, 6.83
R0141:S033, 但裡面的肉吃起來柴柴的。, 肉, 3.75, 5.38
R0141:S064, 至少我們是不會再去了。, NULL, 2.88, 6.12
R0142:S007, 環境乾淨明亮。, 環境, 6.50, 5.00
R0142:S010, 不過價位稍微高一點，但還蠻好吃的。, 價位, 4.50, 5.67
R0142:S010, 不過價位稍微高一點，但還蠻好吃的。, NULL, 6.50, 6.17
R0142:S012, 火焰烤鴨很厲害。, 火焰烤鴨, 6.75, 6.50
R0142:S018, 但真的很好吃，皮好脆好愛。, NULL, 6.50, 6.25
R0142:S018, 但真的很好吃，皮好脆好愛。, 皮, 6.50, 5.62
R0142:S038, 那個外皮超級酥脆油亮。, 外皮, 6.50, 6.12
R0142:S041, 快接近入口即化的鴨皮，很讓人驚豔。, 鴨皮, 6.56, 6.19
R0142:S044, 發現我們切片的鴨肉都乾乾的。, 鴨肉, 4.33, 4.50
R0142:S054, 兩隻鴨腿肉還蠻多。, 鴨腿肉, 6.75, 6.12
R0142:S056, 但切片的烤鴨真的有點乾。, 切片的烤鴨, 4.00, 5.17
R0142:S065, 上海砂鍋菜飯我個人覺得這道很還好。, 上海砂鍋菜飯, 4.30, 5.20
R0142:S071, 覺得單吃上海砂鍋菜飯有點小空虛。, 上海砂鍋菜飯, 4.00, 4.83
R0142:S075, 湯頭真的太讚。, 湯頭, 7.25, 7.38
R0142:S081, 裡面料超多。, 料, 6.50, 6.75
R0142:S087, 湯真的太順口好喝。, 湯, 6.50, 6.25
R0142:S095, 不便宜但蠻好吃。, NULL, 5.25, 5.92
R0143:S015, 永康店的環境也太好了吧。, 環境, 7.00, 6.90
R0143:S018, 可能因為在台北所以比較貴一點。, NULL, 4.50, 4.88
R0143:S041, 腿庫給的算蠻多的。, 腿庫, 6.17, 5.50
R0143:S043, 個人覺得滷肉給得有點少。, 滷肉, 4.25, 5.62
R0143:S047, 偷偷說覺得飯有點少。, 飯, 4.33, 5.00
R0143:S048, 男生可能吃不飽。, NULL, 4.00, 4.50
R0143:S060, 筍絲還是超好吃的。, 筍絲, 6.88, 6.75
R0143:S062, 我每次都必點筍絲跟大白菜。, 筍絲, 6.12, 5.75
R0143:S062, 我每次都必點筍絲跟大白菜。, 大白菜, 6.12, 5.75
R0143:S066, 但味道卻很入味。, 味道, 6.12, 5.75
R0145:S022, 雞肉片的份量也算適中。, 雞肉片的份量, 5.70, 5.20
R0145:S023, 河粉也是非常入味。, 河粉, 6.33, 6.83
R0145:S024, 不過洋蔥有點刺激辛味，不是很喜歡。, 洋蔥, 4.17, 4.67
R0145:S028, 確實價位上有點偏貴。, 價位, 4.50, 4.25
R0145:S030, 對於小資族來說還算是可接受的價格了。, 價格, 5.75, 5.00
R0146:S005, 店裡不大。, 店, 4.50, 4.38
R0146:S006, 賣的東西還算豐富。, NULL, 5.75, 5.25
R0146:S009, 價格也很親人。, 價格, 6.25, 5.50
R0146:S020, 不過口感上不知是否比較健康，個人比較不愛。, 口感, 4.25, 5.88
R0146:S024, 但我特愛這款萊特冰茶。, 萊特冰茶, 7.25, 7.00
R0146:S026, 萊特冰茶非常解渴又爽口。, 萊特冰茶, 6.42, 6.08
R0147:S006, 賣的東西有夠多元，價格也很便宜。, NULL, 5.83, 6.17
R0147:S006, 賣的東西有夠多元，價格也很便宜。, 價格, 6.17, 6.83
R0147:S019, 豬排鐵板麵份量很足。, 豬排鐵板麵份量, 6.25, 6.00
R0147:S021, 口味有稍微偏重一點。, 口味, 4.75, 5.12
R0147:S022, 但整體來說是好吃的。, 整體, 6.00, 5.50
R0147:S024, 麵吃起來很夠味又不會太軟爛。, 麵, 6.00, 5.25
R0147:S026, 肉類比較推薦雞肉。, 雞肉, 6.00, 6.00
R0147:S027, 豬排太硬了下次不會再點。, 豬排, 3.33, 6.58
R0148:S022, 雞腿也不錯吃。, 雞腿, 6.12, 5.75
R0148:S028, 拉茶蠻好喝的，也不會太甜。, 拉茶, 6.12, 5.38
R0148:S032, 難怪生意都這麼好。, 生意, 5.50, 4.83
R0149:S004, 這大概是我吃過最好吃的烤玉米了。, 烤玉米, 7.00, 7.50
R0150:S003, 雖然每項的份量不多。, 份量, 4.50, 4.88
R0152:S029, 牛奶口味乳香味非常濃郁。, 乳香味, 6.62, 6.50
R0152:S049, 其實提供的口味並不多。, 口味, 5.38, 5.12
R0152:S053, 而且價格也不算貴。, 價格, 5.50, 5.00
R0152:S054, 推薦各位來嘗試看看。, NULL, 6.25, 5.50
R0153:S016, 五花肉太小塊且味道頗淡。, 五花肉, 3.25, 5.50
R0153:S016, 五花肉太小塊且味道頗淡。, 味道, 3.50, 4.75
R0153:S018, 當天的飯也煮得太濕黏，有點吃不了。, 飯, 3.67, 6.17
R0153:S022, 很夠味的滷豆腐。, 滷豆腐, 6.25, 6.00
R0153:S025, 土魠魚個頭飽滿。, 土魠魚, 6.00, 5.33
R0153:S034, 整體來說並沒有特別喜歡。, NULL, 4.38, 5.12
R0154:S044, 座位數其實不算少。, 座位數, 5.50, 5.00
R0154:S055, 魚肉嚐起來軟嫩多汁。, 魚肉, 6.25, 5.50
R0154:S057, 連平常不愛吃魚的我都蠻喜歡的。, 魚, 6.17, 6.33
R0154:S058, 火烤鐵板豬肉送上桌時香氣四溢。, 火烤鐵板豬肉, 6.38, 6.12
R0154:S063, 剛烤好的鬆餅外皮非常酥脆。, 鬆餅外皮, 6.38, 6.00
R0155:S074, 紅酒牛筋義大利麵的牛筋香氣十足。, 牛筋, 6.17, 6.00
R0156:S015, 空間很侷促。, 空間, 3.88, 5.62
R0156:S047, 看起來內容物超豐盛。, 內容物, 6.50, 6.75
R0157:S024, 這湯也很好喝，菜單這個肥肉蠻好吃。, 湯, 6.38, 5.88
R0157:S024, 這湯也很好喝，菜單這個肥肉蠻好吃。, 肥肉, 6.25, 5.88
R0158:S006, 它的口味是優秀的。, 口味, 6.20, 5.50
R0158:S016, 餅皮真的很酥裡頭的內餡也綿密不會太甜。, 餅皮, 6.50, 6.25
R0158:S016, 餅皮真的很酥裡頭的內餡也綿密不會太甜。, 內餡, 5.88, 5.25
R0158:S027, 這家剛開幕的台南東區烘焙坊很不錯。, 台南東區烘焙坊, 6.25, 6.38
R0158:S028, 我之後應該還會想去。, NULL, 6.50, 6.38
R0159:S001, 價格便宜餐點種類多。, 價格, 6.00, 5.50
R0159:S001, 價格便宜餐點種類多。, 餐點種類, 5.75, 5.00
R0159:S014, 豆漿味道還不錯，喝的時候小心別燙傷。, 豆漿味道, 5.80, 5.20
R0159:S015, 燒餅油條不優。, 燒餅油條, 4.00, 4.50
R0159:S021, 飯糰韭菜盒很一般，不太推薦。, 飯糰, 4.25, 5.44
R0159:S021, 飯糰韭菜盒很一般，不太推薦。, 韭菜盒, 4.25, 5.44
R0160:S017, 老闆娘的服務相當親切。, 老闆娘的服務, 6.50, 6.17
R0160:S028, 老闆娘送上招待的炸鵪鶉蛋，好驚喜。, 炸鵪鶉蛋, 6.88, 7.25
R0160:S040, 雞濃湯拉麵吃到後頭還是會有一點小膩。, 雞濃湯拉麵, 4.00, 5.00
R0160:S043, 角煮的部分店家在準備過程中有炙烤過香氣十足。, 角煮, 6.25, 6.25
R0160:S044, 這一大塊角煮看起來很有份量。, 角煮, 6.25, 5.62
R0160:S045, 角煮吃起來也很過癮。, 角煮, 6.25, 5.75
R0160:S049, 帶有微微雞軟骨口感的手工丸子非常有特色。, 手工丸子, 6.50, 6.75
R0160:S065, 整體來說我覺得柳町家拉麵的雞白湯拉麵湯頭不錯。, 雞白湯拉麵湯頭, 5.62, 5.50
R0160:S066, 特盛的配料也給的蠻有誠意的。, 配料, 6.17, 6.00
R0162:S005, 像黑麻油麵線就非常好吃。, 黑麻油麵線, 6.88, 6.75
R0162:S018, 餐廳空間蠻大的。, 空間, 6.12, 5.50
R0162:S037, 現煮砂鍋首推黑麻油麵線。, 黑麻油麵線, 7.00, 7.00
R0162:S038, 那麻油香氣很夠。, 麻油香氣, 6.33, 6.17
R0162:S039, 濃郁溫潤的湯底喝了很喜歡。, 湯底, 7.00, 6.75
R0162:S055, 炸地瓜也挺好吃的。, 炸地瓜, 6.12, 5.50
R0162:S069, 然後放在起司旁的酒醋小番茄好好吃。, 酒醋小番茄, 6.25, 6.00
R0162:S070, 適時搭配重口味料理超解膩。, NULL, 6.33, 6.67
R0162:S071, 他們家的泰式青木瓜沙拉真的做得不錯。, 泰式青木瓜沙拉, 6.83, 6.67
R0162:S088, 奶油跟松露真的很香。, 奶油, 6.83, 6.33
R0162:S088, 奶油跟松露真的很香。, 松露, 6.83, 6.33
R0162:S098, 果然匯的甜點也表現不差。, 甜點, 5.75, 5.38
R0163:S036, 那雞油香氣也太正點了。, 雞油香氣, 6.50, 6.17
R0163:S037, 雞肉口感軟嫩肉汁多香氣十足超愛。, 雞肉口感, 6.00, 5.00
R0163:S037, 雞肉口感軟嫩肉汁多香氣十足超愛。, 肉汁, 6.50, 5.00
R0163:S037, 雞肉口感軟嫩肉汁多香氣十足超愛。, 香氣, 6.50, 6.00
R0163:S037, 雞肉口感軟嫩肉汁多香氣十足超愛。, 雞肉, 7.00, 7.00
R0163:S048, 他們家的紅豆熬得好。, 紅豆, 5.83, 5.67
R0165:S005, 山嵐的豚骨湯底真的非常好喝。, 豚骨湯底, 7.38, 7.12
R0165:S007, 喜歡豚骨湯頭的同學可以來吃吃看山嵐唷。, 山嵐, 5.75, 5.00
R0167:S014, 今晚喝到的湯覺得不夠燙，還有點偏鹹。, 湯, 4.08, 4.92
R0167:S019, 排骨滿到不得了。, 排骨, 7.00, 7.00
R0167:S024, 肉不會柴蠻不錯的。, 肉, 6.00, 5.42
R0167:S027, 鴨血是夠Q又嫩。, 鴨血, 6.50, 6.00
R0167:S028, 但臭豆腐不夠臭，也沒有很入味耶。, 臭豆腐, 4.08, 4.50
R0167:S040, 是便宜不錯的臭豆腐。, 臭豆腐, 5.75, 5.25
R0168:S013, 最推薦四季青茶和古香紅茶。, 四季青茶, 7.12, 6.88
R0168:S013, 最推薦四季青茶和古香紅茶。, 古香紅茶, 7.12, 6.88
R0168:S014, 青茶即使點無糖仍然好喝，不會苦澀。, 青茶, 5.88, 5.31
R0168:S017, 茶味十分濃郁。, 茶味, 6.83, 6.50
R0169:S010, 磨石子砌成的吧台相當有質感。, 吧台, 6.33, 6.00
R0169:S015, 座位數相當多。, 座位數, 6.25, 6.00
R0169:S032, 餅皮Q彈相當好吃。, 餅皮, 6.44, 5.88
R0171:S011, 不過桌與桌之間的距離超小，超級擁擠。, NULL, 3.70, 5.70
R0172:S023, 餐廳內座位蠻多。, 座位, 6.00, 5.25
R0173:S009, 他們家豬血非常之嫩。, 豬血, 6.75, 6.50
R0173:S013, 湯頭也不會太油膩。, 湯頭, 6.00, 5.62
R0173:S017, 肉圓算是中規中矩。, 肉圓, 5.12, 5.00
R0174:S011, 小雞燉蘑菇很下飯又美味。, 小雞燉蘑菇, 6.67, 6.00
R0174:S014, 店家推薦的大拉皮很爽口。, 大拉皮, 6.50, 6.33
R0174:S022, 鍋包肉無意外地好吃。, 鍋包肉, 6.50, 5.67
R0174:S027, 很夠味的羊肉。, 羊肉, 6.12, 5.62
R0174:S046, 拔絲地瓜真的必點。, 拔絲地瓜, 7.00, 6.50
R0174:S055, 醬骨頭真的是便宜又好吃。, 醬骨頭, 5.62, 5.19
R0175:S006, 無框架的中式點心也很強。, 中式點心, 7.00, 6.67
R0175:S033, 包裹著綿密又不會太甜膩的紅豆餡。, 紅豆餡, 6.00, 5.00
R0175:S038, 想不到從冷藏取出回溫的蛋黃酥直接吃就這麼美味。, 蛋黃酥, 6.25, 5.50
R0176:S026, 裡面的用料雖然較為一般。, 用料, 4.88, 5.12
R0176:S031, 以份量來說算是蠻剛好的。, 份量, 5.75, 5.75
R0176:S032, 漢堡麵包表層烤得稍微酥脆又不會過硬。, 漢堡麵包表層, 5.69, 5.25
R0176:S033, 牛肉漢堡排扎實多汁。, 牛肉漢堡排, 6.95, 6.15
